Location,Manjanggul,Bijarim,Seopjikoji,Seongsanilchul Provincial Marine Park,Jeongbang Waterfall,Xu Fu exhibition,Chilshimni food specialized street,Jusangjeolli,Cheonjiyeon Waterfall,Saeyeongyo office,Sanbangsan Mountain,The mystery of the road,Jejumok government office,Jeju Natural World Heritage Center,Halla Arboretum,Historic Site of Anti-Yuan Movement,Jeolmul Natural Recreation Forest,Bulgeun Oreum Natural Recreation Forest,Museum of Contemporary Art,11Course,The Museum of Sex Health,Andeok Valley,9Course,Daejeong-eup,Andeok-myeon,7Course,Jungmun Tourist Complex,Jungmun Marine Park Pacificland,Cheonjeyeon Falls,Ripley's Believe It or Not! Museum,Teddy Bear Museum,Play K-Pop Jeju,World Car Museum,Hwasun Gotjawal eco-tourism attractions forest,Songaksan,Footprints hwaseokjji Management Office,Four Seasons beach,Four Seasons coast road,Hwasun golden sand beach,Mara Provincial Marine Park,Seogwipo Cross-country Bus Terminal,Seogwipo Astronomical Science and Culture Center,Museum of world shell,Gidang Art Museum,Soingook Theme Park,hyeopjjae beach,Suwolbong Peak,Sinjeju Rotary,off-season training camp,Jeju pottery Museum,Jeju kanran exhibition,The culture street of pine park,Lee Joong-sup street,Seogwipo City Lee Joong-sup Art Gallery,Jungangno cross road,Pyoseon-myeon,Pyoseon daily gym,1Course,2Course,5Course,Gujwa gym,Jeju National Museum,Jeju National Sports Center,Namwon-eup,Dodubong Park,Donnaeko,Sarabong Park,Seongsan-eup,Sinyang seopjikoji the beach,Jeju Folk Village Museum,Pyoseon Haevichi beach,Jeju Pony Town,Hayo soesokkak the beach,Honinji Pond,Jungang Rotary,Seongsanpo Shell Museum,Pony Valley,Museum of the world sex,Maze Park,Andeok Living Gym,Oedolgae Rock,Yongyeon,Yongduam Rock,Ilchulland,Jeju Haenyeo Museum,Jeju Herb Dongsan,Blue Mountain Coffee theme park,Dongmun Rotary,Jeju 4.3 peace park,Namwon living gym,Jeju rehabilitation hospital,Keuneong,Gangchanghak b Stadium,International Peace Center Jeju,Jeju International Peace Center Jeju,Maehwa Theme Park -1,Maehwa Theme Park  - 2,The Da Vinci Museum,Daeyu industry,Hyodon-ri,Seogwipo all-weather a gate ball ground,Camellia Hill,Samyang-dong site,Seogwipo Citrus Museum,Seogwipo-si  Gungdojang,Seogwipo roller-skating rink,Jeju Sculpture Park,Seogwipo Natural Recreation Forest,Soam the Memorial hyeonjunghwa,Alice's Adventures in Wonderland,Soingook Theme Park,Hwanggeumnyung goldeunhil hub farm -2,Jeju Glass Museum,Hankyong gym,Hwanggeumnyung goldeunhil hub farm -1,267-7 Donggwang-ro,Andeok-myeon,"Seogwipo-si, Jeju-do",eongtto waterfall,Yerae Ecology Experience Center,Jewon Apt,Jeju Greentea,Cheju folklore and national history museum,Sports Stadium,Hyuaeri,Kim Jeong-hui's House of Exile,anti-Japan memorial hall,Korea Baseball Hall of Fame,Gimjeong Cultural Center,Birthplace of Beopjeongsa,Jeju Museum of Art,Gwakjji gwamul beach,Museum of Education,Ido Park,Jeju anti-Japan memorial hall,Jocheon gym,deer ecology observation center,Aewal Ocean Front National Sports Center,Jeju dinosaurs Museum,Jeju chusagwan,natural-lover gallery,Liquorium,Daejeong Culture and Sports Center,Hanlim gym,water transport park,Film Culture center,Aewol gym,ioteu beach,Intercity Bus Terminal
Hayo soesokkak the beach,33.62838543006204,31.78224068343357,34.19509157637868,37.42724389026682,4.886384966765538,4.9670379078836415,5.139065206957599,18.534359114660614,6.458190086616461,6.224686087532674,28.8723531067531,25.43744135772593,30.531181166082725,24.258332003214996,27.039263067038288,29.89444289251846,20.517762562595742,17.28831398775312,34.652176498562305,34.686582548865275,25.750188239141835,25.17859607581499,24.439238400217576,34.6603608513338,26.639966399209232,7.134874078859848,19.639663647981806,19.353316958446097,19.24478741521268,19.58858064759663,19.660857097708227,19.545522005197785,25.68615530395869,27.177022104124227,31.538879160158796,13339.30912474181,29.220828531628,36.42964650704177,26.987435203543114,36.333856160526835,10.717780568341302,15.69801039690559,6.7013809315885355,6.779253565262252,28.309934675139544,39.038258867980964,43.120647045748605,29.04700559697793,13339.30912474181,37.36743107592207,5.8929645951928205,5.68940315935159,5.561159969788778,5.498902196067652,30.169088249882016,21.02591609825202,21.03324115116013,40.5650781103405,35.71454054229194,9.395339393818642,36.101586283222225,29.83677380796481,30.002916010813248,9.537364491902423,31.859627478617213,6.557459455567968,30.436187906799123,27.538632730387075,34.19509157637868,21.74238656032723,21.59045172847807,22.150102717902225,0,30.95725658534173,5.812401688048871,36.42362464211173,22.06477220946142,10.738560849428575,10.364718953147054,27.462608170514905,7.493699911618525,30.886353924593777,31.099684518542933,24.94443154067338,37.48518372912912,19.763887334223334,24.410335791105467,30.324817402087017,22.09601125605635,8.040376558566946,5.675603685294158,7.791170479515336,11.350214305877294,18.827727657706497,18.827727657706497,31.42412930733693,31.42412930733693,23.293918105468908,21.40146046399521,1.3735432314985079,20.905585159275304,30.324817402087017,30.278312150301733,2.5853902567890126,5.904026509903389,11.471999977681469,28.026006528249365,16.529258304915714,5.270430849234785,28.343965019440432,28.309934675139544,13339.30912474181,23.734026402936703,41.17588061037719,13339.30912474181,27.076131630627554,26.639966399209232,13339.30912474181,11.634573836660891,21.651226019831153,29.09191227409224,19.2436982669532,29.50745088567679,29.05131722206966,6.324676292399595,32.10533729524896,32.20153505884386,11.653637259008951,10.689640085176805,28.749630594756884,25.49740148666406,36.94395330158874,28.78935428559226,28.206326610369622,32.20153505884386,31.96830288459816,21.330870254919766,32.345159623381726,27.57773023512389,32.10533729524896,17.904594814876898,21.283726642646954,36.10381867535834,37.24915888439856,28.643148498447545,30.60647003903506,35.768344576254,31.552625504548704,29.28838078635078
Honinji Pond,16.964694995951586,11.420071592494331,3.421848425173048,6.568073278823722,35.421860622714206,35.491110087666385,35.67166193364759,47.829569805336995,36.677694177793136,36.80750630099296,57.312395907441235,37.903792782588994,36.19865772002106,17.30532826637256,37.678595666398074,45.32736582509428,24.7841943316983,20.340210377264974,58.950022774263246,63.459564781471364,53.882209540331246,53.248430209542256,53.29865017618696,63.209236543252565,54.91341418087724,37.509732885930944,48.42221473880962,48.350866799064924,47.97916452798218,48.26704404510776,48.372461425978734,48.28225141892388,52.641653153407816,54.88376264986047,60.999970286864716,13355.68146211964,57.9556993933235,20.026729001328142,55.58314914804812,66.9491414584755,40.320386804790395,42.65617197783092,36.860368044091835,37.053213444509055,54.86865755220813,60.84372726258214,69.2457922068367,37.81567006971756,13355.68146211964,64.01546537149775,35.81157066422742,36.20327041869302,35.92577573621338,35.903094062093345,35.93099818850512,11.4319985229962,10.030671556708334,10.193672636693503,5.029140680209117,22.228191200819204,19.94649325002169,33.819911847971916,34.024565401442715,22.026843109598556,40.79353142906615,31.647997641749896,34.41923020062799,4.11271995548776,3.421848425173048,11.381791675722761,11.029862627005148,11.458574701950077,30.95725658534173,0,35.81052175649055,7.071041717962259,10.78418524997538,40.468858288265764,40.088153497651284,55.448727284611294,37.91204629305117,36.90874907956683,37.18085170508165,6.012845829386085,12.3774740520925,11.99635857857501,6.547653926033081,35.6715245606817,25.831422051634753,23.295297437077277,35.69846676854086,23.711800217130452,40.29654968567136,47.81277900484551,47.81277900484551,58.234212056256844,58.234212056256844,48.35595448862617,48.775622331490474,30.908056623934563,10.164681426819847,35.6715245606817,30.829770963545023,31.08354903544447,35.81950382414306,40.521001301817044,56.076925007125624,41.90356339921644,35.74043601290759,54.968846470880784,54.86865755220813,13355.68146211964,50.97523340534972,67.10465729755134,13355.68146211964,52.767406875825024,54.91341418087724,13355.68146211964,40.076284729060646,50.44631309582318,38.59131719735622,45.97339259934143,35.11562885037384,36.43688352710808,26.86288023096773,60.067999018801146,27.195128112724408,40.557844739634035,40.18720681945868,37.63303797728504,37.75501693642543,54.871721705418544,34.94189219126407,33.713230765349316,27.195128112724408,27.008927225512664,25.006613201458276,45.214751566340354,42.91184463310804,60.067999018801146,13.15255652628147,9.81980431289137,63.44113735035319,58.004714950734375,34.20001120953683,35.95381670974814,52.376514198317246,41.92161689632428,36.408092826355286
Jungang Rotary,36.35344495964632,35.273899756619635,39.13454854696376,42.15170141128218,1.3436690002760026,1.2839618663902546,1.2419378300228983,12.760159703933397,0.9046808990701367,1.561290558268938,23.069013540388866,23.07801722856781,29.22510835711666,26.800784456215915,24.947448353308875,26.317032336601127,21.402374129817016,19.679110217353426,29.10663014278126,28.919667335325315,19.937854917041577,19.367082568196494,18.64904548684219,28.875004683921667,20.828737304809554,1.7669364879315004,13.830546070001498,13.554155204725419,13.433675425691442,13.776907938728852,13.84987472875921,13.734927477845652,19.934409325027136,21.37082085129126,25.859750479775006,13333.910821496544,23.435869080736495,38.84185683490695,21.18754923419255,31.145324685627656,4.918507090955448,10.176318168257012,1.0527785647322578,1.2806267034533865,22.572799063339776,33.785484652125504,37.34476762015019,27.176450924841458,13333.910821496544,31.5798251399768,0.15355997445133573,1.159902564945641,0.7681574602154287,0.8651516609127593,28.88325669737361,26.458042167535897,26.102273033338697,45.06807946092586,40.394751014645635,15.0306594975529,38.50205217781759,29.003739775811407,29.140148977169975,15.150659952584988,29.655024586582368,5.628864347432755,29.528998767675358,32.62485153694401,39.13454854696376,27.235452219642838,27.02666878349714,26.110613872548004,5.812401688048871,35.81052175649055,0,40.81137794036668,26.2054958960211,4.9612724093434135,4.580534312419177,21.650524957802617,2.169503748638466,29.457872306510858,29.634121352848826,29.83265276644509,41.17122907053948,25.109504756248548,29.310718789512627,29.11717565333958,22.6987993847823,13.626705160900991,0.13722334807039707,13.448692247114813,5.566412182552009,13.025665605543262,13.025665605543262,25.647980637819074,25.647980637819074,17.867638817357403,15.651250712838696,5.1955831699284465,25.981264206200112,29.11717565333958,30.159272262838662,4.746309859765616,0.16202204125551883,5.673259294414029,22.2136103936332,11.403854969831066,1.059331924960876,22.60049420137573,22.572799063339776,13333.910821496544,17.97318670980807,35.41772079658667,13333.910821496544,21.454668288478103,20.828737304809554,13333.910821496544,5.946024302921031,15.847826548614613,27.037988802751983,13.629008684148662,28.337829022871542,27.515110889215677,9.216453267223526,26.29358898337998,32.99996718462414,5.869422206860361,4.880393225202395,26.88614775917804,23.18576396009155,32.44011887453209,27.581972625521523,27.231446721981445,32.99996718462414,32.78596157640341,22.14705084197699,29.184399062014787,24.222506757538902,26.29358898337998,22.65802834410267,26.372785302013952,30.294466095339278,32.20811561256835,27.597047168482668,29.365804560518125,31.579807735175255,29.040934921544306,27.787104436530225
Seongsanpo Shell Museum,13.900881169098472,9.126556076691852,6.317609622544109,3.8407036285494254,40.59156199971625,40.65470906388494,40.8322168468094,52.22645662278729,41.70451426417144,41.952688672454435,61.21054729764795,39.133831429013306,36.05827396014965,18.150710575686833,38.52410672778623,46.5621857918674,26.39118808040222,23.20835828011449,61.61395276268044,67.36814809611379,57.75693432804081,57.1196858972016,57.42167116458438,67.03970099602891,58.80838609216992,42.55837277473841,52.63923363286756,52.63729678240042,52.1937546702508,52.45650009747954,52.56905451527298,52.48904608412551,56.206803585436965,58.60404725584201,65.2144837778462,13354.270214246759,61.942494901796266,16.188383341257875,59.56882746209974,71.73287894006282,45.03544456399716,46.60398119664174,41.86259787398539,42.08345258935936,58.258636554783266,62.81412421125796,72.18291862149218,38.218428860461,13354.270214246759,67.21101255373577,40.79233849475765,41.340507047933734,41.023593553701254,41.01396353956737,35.84545109918554,18.252717075315886,16.269139959884114,4.385403702778761,3.1322404390948693,28.26980735150301,16.22240195334479,33.575150796495755,33.76141626743959,28.05674749771135,40.933839751647405,36.1427632385543,34.09389878561778,11.129056734106522,6.317609622544109,18.3198674987027,17.903372764097465,14.872060800042426,36.42362464211173,7.071041717962259,40.81137794036668,0,14.637430868141895,45.216613748671335,44.846742974246936,59.24087928185517,42.9641441993359,36.769958339809065,37.025097731336786,12.170489934009455,6.590875385146542,18.5863517616809,12.690106207504599,35.51809742262043,27.01560767612563,29.184495002144285,40.710619972632195,29.648232838180874,44.8343058933139,52.10957663262669,52.10957663262669,61.6066107182336,61.6066107182336,51.59026414737738,52.57847955436898,36.18707897549502,16.404690769338604,35.51809742262043,30.158142654568824,36.18848291841983,40.79912878582969,45.0761784623939,59.87498786364597,45.53573572019861,40.87789581953214,58.374363480687876,58.258636554783266,13354.270214246759,54.67031907135774,70.02352909857079,13354.270214246759,55.990275089437624,58.80838609216992,13354.270214246759,44.498767393543424,54.614399465917366,39.07875840941726,49.71587649395257,35.09483374474298,36.67535549550165,31.63126729400539,63.753811843714985,25.622523891388738,45.07385593380662,44.87702039508579,38.082449831051754,38.95497343364762,56.13694437562712,35.07403119564908,33.85569050040464,25.622523891388738,25.48582818943765,26.392989314823975,45.88398385026229,44.30629550880509,63.753811843714985,18.593105932425836,16.123264035753362,66.86092697350418,59.81307778023201,34.287439093473765,35.766098106296894,53.45551538394153,42.28862494742477,36.58747513750083
Pony Valley,14.008097425676269,10.31890752825919,14.177853740793253,16.406522089466034,26.0369817874648,26.097588014646043,26.273257163862286,37.64022085568159,27.10253255715103,27.384138409693076,46.82853378336277,27.535176477184685,26.82298847063109,8.499977693454355,27.52985953791711,34.88472268573407,14.484659363155494,9.592501621913849,48.16670021227097,52.98774093467013,43.382443616048974,42.7460983442406,42.93184200907172,52.699940196545604,44.42488808763281,27.9596748650827,38.10747795104243,38.08259324693746,37.66220091433836,37.934298969009646,38.0444382965007,37.96066935081103,42.01251593782646,44.316518056569194,50.69823531059297,13346.324045291147,47.517852209077375,17.396465310110898,45.14178002294233,57.0978906766538,30.398427936313762,32.173311308802596,27.254663759495802,27.48139157529284,44.1880599462891,50.11598600944449,58.486546790774035,27.961989426821603,13346.324045291147,53.296498721415276,26.1821459585977,26.771415284442465,26.442865466697345,26.437347324498354,26.515989829313572,9.79971476964607,6.334634105193316,18.953508669484236,14.600826467380013,14.90304179154412,17.148025663225702,24.622305041203642,24.836043895969738,14.680628406578125,31.073039175339435,21.51588677538827,25.273556039605634,9.4204674313499,14.177853740793253,10.676876364789326,9.957383824799722,1.0398588569325973,22.06477220946142,10.78418524997538,26.2054958960211,14.637430868141895,0,30.579185922155602,30.209352851805196,44.91298268796739,28.36534946492024,27.51001295452882,27.788775659295936,6.199234995296038,15.574362356466105,8.781231117712673,5.9790467719972105,26.324254334880923,15.778464344890507,15.49477137682312,26.107583903327956,16.01418769333268,30.212043257934184,37.550967430704326,37.550967430704326,47.55261192785845,47.55261192785845,37.62939805346169,38.23452563711485,21.709287518134378,6.384886103574551,26.324254334880923,22.205072856523994,21.630666398222015,26.188683954753415,30.451759840100266,45.5446414826176,31.27909079948333,26.310569097934202,44.29271124564214,44.1880599462891,13346.324045291147,40.39203277431171,56.342188245072855,13346.324045291147,42.043777385534895,44.42488808763281,13346.324045291147,29.89663092626242,40.10321707648492,28.66136403130013,35.40095681876791,25.67070327638759,26.74007460440198,17.005963885372264,49.49325902132299,19.93159494021163,30.45509448413247,30.240785590530248,27.749577335601774,27.4037657490539,44.36240257248655,25.373206656134183,24.175716903218458,19.93159494021163,19.70029698591032,14.84473154686569,35.06860150152863,32.41799182875581,49.49325902132299,5.29799214253216,6.5188432562305945,52.778153721583514,47.315318749206774,24.69267416939398,26.62771827554348,41.95798955620975,32.01569522016085,26.758769999768163
Museum of the world sex,39.806959258124905,39.20839754803268,43.82399323639556,46.72847195861539,5.904520317016017,5.822682328427005,5.666059520920524,7.801159518236183,4.287111047342599,4.738139059746564,18.13899978350155,22.90133589163002,29.79623953840027,30.28561979092309,24.948287325972444,24.729126537854476,23.98357959853445,23.268526182529662,24.85237828070281,23.960245061240645,15.06877452730516,14.515503281846039,13.700707253092379,23.923209348874085,15.930429563992579,3.72465620895622,8.926555713510743,8.618714905277765,8.545589416723761,8.894574384921485,8.959379607270407,8.84124168402699,15.317687756396012,16.556442979333355,20.915855879215336,13329.659492123683,18.48357887550222,42.06377786514897,16.251287780444457,26.531468257561492,0.31280269123831367,6.525389856696021,4.039403175396881,3.991475129159054,17.977306794812257,29.952790292822403,32.609622781974736,27.30228668855312,13329.659492123683,26.819513977377447,4.906523055830637,5.144643041144332,5.193674865630239,5.265756646529462,29.482514889477248,31.3656553122873,30.886777380617946,49.52039579909123,44.95429845062255,19.989959469155636,41.719915223106774,29.989619359870915,30.09684798796761,20.108160164731245,29.387113417184086,9.148065450217292,30.436653215482078,37.395523233144154,43.82399323639556,32.15900027576833,31.934673938579316,30.39594310049603,10.738560849428575,40.468858288265764,4.9612724093434135,45.216613748671335,30.579185922155602,0,0.3861900154512525,16.785949625656986,3.4585933253309564,29.91356739853685,30.051535188821184,34.52832767580182,45.17652068366463,29.993525012280184,34.013803445298265,29.77792309712747,25.028197464946267,18.583227565644076,5.094671977251313,18.409656801179192,1.7020376830646864,8.096967257802074,8.096967257802074,20.93467411164725,20.93467411164725,13.995127630303877,11.08278751945741,10.15201443337947,30.768765539385296,29.77792309712747,31.69747724949581,9.605579928590874,4.896307693419182,1.546919269278145,17.3342158331457,8.534081676529043,5.509895795957031,17.988737420654072,17.977306794812257,13329.659492123683,13.345510660134137,30.729372972049358,13329.659492123683,17.12785949529394,15.930429563992579,13329.659492123683,2.6286405876840777,10.920418667079392,26.99645312100662,9.488950297394855,29.05565489200754,27.935352458110565,13.63381885316399,21.396794478286218,35.17679734933168,1.855521009936591,0.5628274749643929,27.028657274464273,23.050932109496756,29.61708804067737,28.2913498409133,28.1530971880467,35.17679734933168,34.98137427246649,24.649557910210003,27.966342293255966,22.95721859149344,21.396794478286218,27.33809589822587,31.163889644492635,25.448135519425602,28.689023446509847,28.4455400999903,29.990266601360627,29.154070536009613,28.49168106419727,28.22968899036196
Maze Park,39.48740283000991,38.86167329525637,43.44229369934874,46.35113795381403,5.541745371156853,5.459976591309278,5.305612658056374,8.17998975718396,3.9189048982000467,4.39952628924965,18.50957651318348,22.814801928653033,29.66234162042733,29.961278431785082,24.85130308483885,24.759335215302865,23.70814560428652,22.934892191230027,25.13597631588471,24.339480124939726,15.427511337013838,14.87116639381024,14.075597110015403,24.299431796195442,16.294495798961158,3.3822500580805315,9.290121475737813,8.989488941227146,8.905704229440202,9.253718723705381,9.320177890338162,9.202633259345474,15.639667371197893,16.90674265500219,21.301157448299584,13329.954107999944,18.859859825778027,41.758563718809974,16.62316082113368,26.906021932587567,0.4107211397648651,6.69720627184308,3.669248088663727,3.6310858493655074,18.297974937195498,30.19418479206718,32.951481813623055,27.198835748730524,13329.954107999944,27.164015480049432,4.524005970337747,4.789509724863728,4.826819910806214,4.900701311637168,29.34626014953576,30.979602244318166,30.501966843441178,49.148588551655365,44.577604658713014,19.60746598340488,41.41486075269728,29.825955972392197,29.935360228883628,19.725177743984187,29.315965056291258,8.794339177800733,30.278972660717955,37.01119303076587,43.44229369934874,31.77326185553209,31.54862366472076,30.03007821938769,10.364718953147054,40.088153497651284,4.580534312419177,44.846742974246936,30.209352851805196,0.3861900154512525,0,17.144265354066647,3.1340092768842376,29.78826501690337,29.929191366499747,34.146127644497014,44.8268335536227,29.607334997674673,33.631346416226705,29.63746672561175,24.76940826196945,18.20007091928042,4.714360012228332,18.02801793587493,1.762379560258656,8.465889101827857,8.465889101827857,21.271772089173272,21.271772089173272,14.225994779366683,11.394425531456704,9.769210630155994,30.383883927045463,29.63746672561175,31.49660610703362,9.219467910366246,4.513734110102696,1.6610281156224829,17.69512237213058,8.631673858702218,5.146756995500159,18.311500072131732,18.297974937195498,13329.954107999944,13.667585489048935,31.06505393938914,13329.954107999944,17.415049010626287,16.294495798961158,13329.954107999944,2.651441554170348,11.289656868772411,26.905318182108946,9.740550827578762,28.910359645616154,27.81065913457182,13.257204874469517,21.761175443939106,34.93518446378627,1.9664760604553564,0.5584734101479393,26.92363247855457,22.961434586560003,29.76119693407354,28.14589399948692,27.9922450345955,34.93518446378627,34.73843624371233,24.3796089826245,27.96950914179139,22.9577789084151,21.761175443939106,26.956026847382905,30.778936322212715,25.804690631306617,28.898516545842703,28.29021806864862,29.852652993463447,29.261849019140747,28.441561628316027,28.103663616570664
Andeok Living Gym,51.09526358024418,51.93518604382156,58.8671870522903,61.317844251351325,22.68545634548644,22.603740737782534,22.449869928031212,9.233381034791668,21.05796444879933,21.50737522901485,2.1831863051411764,26.25989342088049,33.81118168384999,42.24603259506519,28.277324088132854,22.954808803062964,34.35526902470581,36.090697049787394,10.953339528941681,8.16743695613147,1.7176298040552866,2.289522931671471,3.7499040947132274,7.798832029297607,1.1010271389214235,20.503201311933186,7.871276305634647,8.249795988330025,8.241046462682462,7.891419367124278,7.828528482526882,7.947937748723339,3.600066613705347,0.9109537259238111,7.230220475601746,13313.706063071992,3.2451150981856003,52.55584192632702,1.8961644520397587,16.37939866002197,16.771192720894398,12.805779758498797,20.805191436222167,20.775249923537444,3.8395960263915474,17.416494929295972,15.995787296837701,30.46151290054466,13313.706063071992,10.196682165558455,21.570281753079207,21.93058280718432,21.96674718090133,22.042884952253644,33.63587511674324,47.44524916578496,46.475733632400036,63.62511969154003,59.51104516306792,36.49251673878605,52.217899190324964,35.191369548539264,35.196730655719165,36.58816987981369,30.89359974747957,24.112541693025737,35.3393433236552,52.832873138045066,58.8671870522903,48.31518650320009,48.01095005734316,44.48937044196659,27.462608170514905,55.448727284611294,21.650524957802617,59.24087928185517,44.91298268796739,16.785949625656986,17.144265354066647,0,20.21009071798699,33.56208904318034,33.560335694740665,49.74290963891365,57.91413535958283,45.97883892721075,49.26343404497193,34.062330802793234,34.62811528798219,35.065940682758,21.787451135480765,34.95452970556399,16.147284857996773,8.738110323901608,8.738110323901608,4.788730491683135,4.788730491683135,8.842627057526569,6.67869295039749,26.73012095953836,46.37038724654798,34.062330802793234,38.23619114630004,25.981851356531976,21.559268659648826,16.005502412139812,0.6345739867112564,13.714508777206142,22.29036405563338,3.682191636241949,3.8395960263915474,13313.706063071992,4.615397727165971,14.270025902479349,13313.706063071992,5.968571443167047,1.1010271389214235,13313.706063071992,16.01782915194417,5.9747226087802145,29.71358977386735,9.525639577088691,33.633603614046876,31.845606558743604,29.046852279075026,4.692102858946124,43.139904971279485,15.8459987787188,16.78167819196794,30.296965692478103,26.48912984759937,21.72225942235023,32.982344541269,33.48066151554446,43.139904971279485,43.01629038341261,34.73254611080635,26.62360772446262,22.874266003621187,4.692102858946124,42.66401422785129,46.77167447841167,8.664996840898393,17.860988792037062,33.51111950797337,34.13072847907758,23.00662391064076,29.278102281897258,32.14883718582783
Oedolgae Rock,38.47535743675212,37.43922556387483,41.223859221424085,44.273958211513886,2.6117643498836864,2.5324420154811285,2.356968496378264,11.120650002362114,1.2657263334268145,1.302364144019299,21.504685372577185,24.173708448793093,30.610071992125377,28.920480096185784,26.11736993372049,26.86606103552133,23.341596763244844,21.80455577580868,28.244371455301778,27.23494137721031,18.492481099437384,17.948210487969178,17.03897463477915,27.235411651846036,19.333711793720497,0.4057829520926264,12.340010113717115,11.999144677252444,11.971109839480919,12.322400719089835,12.382213706403526,12.262369560822293,18.772718533499294,20.000099584914793,24.0461656484067,13333.073120174688,21.800817910224577,40.93193223179461,19.609857671606097,29.070904325890446,3.537534177924734,9.588394557847817,1.1502502181149301,0.8890371019459886,21.431447795542788,33.21316119275995,36.063482200682955,28.40050019539287,13333.073120174688,30.27071997555123,2.213046452146927,1.8049138484787417,2.000926802450782,2.038453869088408,30.27656108671835,28.407095120954565,28.156242660811255,47.21366771857514,42.52152821579352,16.8654929583159,40.59129367379484,30.52327176053451,30.650824084900748,16.998614568726357,30.744819829158075,7.657464993781399,31.025163650037182,34.68140439151759,41.223859221424085,29.159251543831004,28.974599234353587,28.276680619005276,7.493699911618525,37.91204629305117,2.169503748638466,42.9641441993359,28.36534946492024,3.4585933253309564,3.1340092768842376,20.21009071798699,0,30.804562810975117,30.96830086195957,31.92428866972635,43.33959892434002,27.088576790267837,31.39988190683179,30.53168062314373,24.58125765987777,15.485370891310946,2.260159157820465,15.266819497032124,4.624040379984141,11.489049199369635,11.489049199369635,24.392151007900974,24.392151007900974,17.234048825802272,14.52809862085263,7.118151835559742,28.033663148450753,30.53168062314373,31.849173766812772,6.828775388412913,2.208222840708121,4.630776616016664,20.749311453639447,11.22984843879586,2.2400067166724473,21.444326178267364,21.431447795542788,13333.073120174688,16.800557371733685,34.18725834655539,13333.073120174688,20.530062797676592,19.333711793720497,13333.073120174688,5.2937593646853465,14.304088908615979,28.201427677841668,12.805904948276813,29.768718802583383,28.843188363751562,11.383817098998122,24.795386442372653,34.8676316440824,4.899852302700285,3.601880460573509,28.114999977940908,24.29746403353028,32.4326571114379,29.00755739944834,28.724908721012056,34.8676316440824,34.65790282222092,24.070010668665414,29.900201865685073,24.898054088441963,24.795386442372653,24.76097860790156,28.42276066567047,28.87501398510377,31.823161122069482,29.06816485485311,30.76902277630218,31.76645677459036,30.022467522837765,29.12379381508302
Yongyeon,23.8799625036612,27.661275561645574,39.81018610976376,40.20636745689862,30.5027060449523,30.488763770815144,30.54660500546364,31.92297891661212,30.031693147684333,30.95580077373234,35.723665798372025,7.505965041089869,0.7142958375399198,19.621934487841745,5.373329776959852,12.156219950833652,13.650758812727538,19.521976804871567,30.220051494479762,40.93879272183211,32.84941829289547,32.338101717519535,34.01115759664847,40.249874411802146,33.78400391381721,30.582709321918234,31.091396689672596,31.515883805451555,30.770767394860332,30.797664509553577,30.918567927368443,30.925567702500185,29.966542791173364,32.66834095825374,40.78909421561598,13318.905451995308,36.80719068155794,23.576906768738333,34.8918131206792,49.744132516817146,29.600771428594587,25.64140900618763,29.938688225788212,30.23108017576322,30.675630775786917,28.87843929335082,40.82354742334465,3.101135244964348,13318.905451995308,37.378549624364474,29.315749782564783,30.616238211050394,30.20407992411598,30.28850405398418,0.9941113914876484,36.13893760468808,33.08114039258175,40.6403876123882,38.627019420853784,32.51923280775032,23.311193204927612,3.2016228653035355,3.0257667305225255,32.40013702759532,4.321582833667106,24.679626882240086,2.759831151597304,36.76964013415539,39.81018610976376,37.17065881471381,36.49860458588287,26.518261341980857,30.886353924593777,36.90874907956683,29.457872306510858,36.769958339809065,27.51001295452882,29.91356739853685,29.78826501690337,33.56208904318034,30.804562810975117,0,0.27929694425803814,33.672067031476494,32.37863418796064,34.669280360930905,33.48504905263025,1.2527600979857565,12.005948440062333,31.713443223203686,29.489658153085458,32.11990945543119,28.341405148966206,31.218982664526298,31.218982664526298,33.34284620277023,33.34284620277023,24.795401699263614,28.604747192549453,29.551878172405893,33.07054423034497,1.2527600979857565,6.864017478368659,28.425837023463796,29.31108259428474,28.580741892891062,34.10118803601362,23.19173112833279,30.40903638695825,30.846929409848315,30.675630775786917,13318.905451995308,29.509813961292444,38.77130105513756,13318.905451995308,28.037214143642657,33.78400391381721,13318.905451995308,27.432996218438685,32.19163128800594,3.9045639546392383,26.324375843021837,1.843010514659004,1.978534344729752,25.491450425434806,36.706832941070175,12.278899780862465,28.32772857014589,29.35092826526997,3.2713270923271085,7.297388121372013,20.77546697320156,2.2978507352744515,3.3757976685515403,12.278899780862465,12.296396179032635,13.04258616704779,9.918326356708127,11.059711238402462,36.706832941070175,29.73892565817262,33.352582930999176,38.08053071954923,25.626343986789593,2.8453239908311487,1.0157060795323818,17.837703533078546,5.990977422845729,1.6852514097704232
